,Day,Month,PM10_mask,PM2.5,Retrospective,UTC Hour,Year
656,31,3,1.00,102.4,0,0,2016
657,31,3,1.00,92.7,0,1,2016
658,31,3,1.00,74.5,0,3,2016
659,31,3,1.00,58.0,0,4,2016
660,31,3,1.00,57.1,0,5,2016
661,31,3,1.00,52.9,0,6,2016
662,31,3,1.00,78.4,0,9,2016
663,31,3,1.00,81.7,0,10,2016
664,31,3,1.00,75.7,0,11,2016
665,31,3,1.00,77.9,0,12,2016
666,31,3,1.00,73.1,0,13,2016
667,31,3,1.00,74.5,0,14,2016
668,31,3,1.00,61.1,0,15,2016
669,31,3,1.00,67.9,0,16,2016
670,31,3,1.00,78.6,0,17,2016
671,31,3,1.00,85.6,0,18,2016
672,31,3,1.00,97.9,0,19,2016
673,31,3,1.00,95.5,0,20,2016
674,31,3,1.00,97.2,0,21,2016
675,31,3,1.00,88.0,0,22,2016
676,31,3,1.00,73.2,0,23,2016
677,1,4,1.00,62.1,0,0,2016
678,1,4,1.00,35.6,0,1,2016
679,1,4,1.00,56.0,0,2,2016
680,1,4,1.00,43.6,0,3,2016
681,1,4,1.00,31.3,0,4,2016
682,1,4,1.00,28.6,0,5,2016
683,1,4,1.00,31.5,0,6,2016
684,1,4,1.00,32.6,0,7,2016
685,1,4,1.00,18.9,0,8,2016
686,1,4,1.00,25.2,0,9,2016
687,1,4,1.00,33.8,0,10,2016
688,1,4,1.00,41.6,0,11,2016
689,1,4,1.00,44.2,0,12,2016
690,1,4,1.00,53.2,0,13,2016
691,1,4,1.00,56.5,0,14,2016
692,1,4,1.00,60.4,0,15,2016
693,1,4,1.00,59.0,0,16,2016
694,1,4,1.00,62.9,0,17,2016
695,1,4,1.00,66.3,0,18,2016
696,1,4,1.00,72.6,0,19,2016
697,1,4,1.00,70.8,0,20,2016
698,1,4,1.00,74.6,0,21,2016
699,1,4,1.00,71.4,0,22,2016
700,1,4,1.00,78.2,0,23,2016
701,2,4,1.00,54.9,0,0,2016
702,2,4,1.00,41.8,0,1,2016
703,2,4,1.00,40.2,0,2,2016
704,2,4,1.00,34.4,0,3,2016
705,2,4,1.00,35.4,0,4,2016
706,2,4,1.00,29.7,0,5,2016
707,2,4,1.00,35.8,0,6,2016
708,2,4,1.00,39.0,0,7,2016
709,2,4,1.00,53.6,0,8,2016
710,2,4,1.00,66.9,0,9,2016
711,2,4,1.00,69.8,0,10,2016
712,2,4,1.00,72.5,0,11,2016
713,2,4,1.00,59.9,0,12,2016
714,2,4,1.00,59.6,0,13,2016
715,2,4,1.00,92.0,0,14,2016
716,2,4,1.00,88.6,0,15,2016
717,2,4,1.00,82.8,0,16,2016
718,2,4,1.00,77.4,0,17,2016
719,2,4,1.00,82.8,0,18,2016
720,2,4,1.00,88.6,0,19,2016
721,2,4,1.00,87.6,0,20,2016
722,2,4,1.00,90.1,0,21,2016
723,2,4,1.00,80.7,0,22,2016
724,2,4,1.00,72.4,0,23,2016
725,3,4,1.00,71.9,0,0,2016
726,3,4,1.00,68.4,0,1,2016
727,3,4,1.00,70.1,0,2,2016
728,3,4,1.00,66.6,0,3,2016
729,3,4,1.00,62.0,0,4,2016
730,3,4,1.00,61.7,0,5,2016
731,3,4,1.00,77.3,0,6,2016
732,3,4,1.00,75.3,0,7,2016
733,3,4,1.00,68.6,0,8,2016
734,3,4,1.00,74.9,0,9,2016
735,3,4,1.00,75.4,0,10,2016
736,3,4,1.00,70.6,0,11,2016
737,3,4,1.00,77.7,0,12,2016
738,3,4,1.00,75.1,0,13,2016
739,3,4,1.00,70.6,0,14,2016
740,3,4,1.00,69.9,0,15,2016
741,3,4,1.00,72.1,0,16,2016
742,3,4,1.00,73.7,0,17,2016
743,3,4,1.00,82.7,0,18,2016
744,3,4,1.00,89.5,0,19,2016
745,3,4,1.00,88.3,0,20,2016
746,3,4,1.00,89.4,0,21,2016
747,3,4,1.00,92.8,0,22,2016
748,3,4,1.00,101.8,0,23,2016
749,4,4,1.00,84.5,0,0,2016
750,4,4,1.00,63.2,0,1,2016
751,4,4,1.00,55.1,0,2,2016
752,4,4,1.00,56.6,0,3,2016
753,4,4,1.00,61.8,0,4,2016
754,4,4,1.00,48.7,0,5,2016
755,4,4,1.00,45.6,0,6,2016
756,4,4,1.00,54.4,0,7,2016
757,4,4,1.00,75.9,0,8,2016
758,4,4,1.00,89.8,0,9,2016
759,4,4,1.00,79.0,0,10,2016
760,4,4,1.00,75.9,0,11,2016
761,4,4,1.00,75.5,0,12,2016
762,4,4,1.00,71.9,0,13,2016
763,4,4,1.00,71.5,0,14,2016
764,4,4,1.00,74.5,0,15,2016
765,4,4,1.00,73.3,0,16,2016
766,4,4,1.00,74.8,0,17,2016
767,4,4,1.00,75.4,0,18,2016
768,4,4,1.00,89.0,0,19,2016
769,4,4,1.00,72.8,0,20,2016
770,4,4,1.00,47.1,0,21,2016
771,4,4,1.00,63.8,0,22,2016
772,4,4,1.00,63.9,0,23,2016
773,5,4,1.00,56.1,0,0,2016
774,5,4,1.00,53.2,0,1,2016
775,5,4,1.00,55.0,0,2,2016
776,5,4,1.00,48.3,0,3,2016
777,5,4,1.00,51.2,0,4,2016
778,5,4,1.00,52.5,0,5,2016
779,5,4,1.00,64.6,0,6,2016
780,5,4,1.00,84.2,0,7,2016
781,5,4,1.00,74.9,0,8,2016
782,5,4,1.00,92.5,0,9,2016
783,5,4,1.00,86.2,0,10,2016
784,5,4,1.00,76.8,0,11,2016
785,5,4,1.00,83.5,0,12,2016
786,5,4,1.00,76.4,0,13,2016
787,5,4,1.00,75.6,0,14,2016
788,5,4,1.00,80.6,0,15,2016
789,5,4,1.00,74.1,0,16,2016
790,5,4,1.00,81.6,0,17,2016
791,5,4,1.00,90.6,0,18,2016
792,5,4,1.00,80.0,0,19,2016
793,5,4,1.00,74.4,0,20,2016
794,5,4,1.00,77.2,0,21,2016
795,5,4,1.00,72.5,0,22,2016
796,5,4,1.00,67.8,0,23,2016
797,6,4,1.00,62.4,0,0,2016
798,6,4,1.00,58.7,0,1,2016
799,6,4,1.00,56.4,0,2,2016
800,6,4,1.00,57.2,0,3,2016
801,6,4,1.00,50.6,0,4,2016
802,6,4,1.00,58.5,0,5,2016
803,6,4,1.00,67.9,0,6,2016
804,6,4,1.00,61.2,0,7,2016
805,6,4,1.00,70.0,0,8,2016
806,6,4,1.00,95.6,0,9,2016
807,6,4,1.00,102.2,0,10,2016
808,6,4,1.00,97.1,0,11,2016
809,6,4,1.00,94.8,0,12,2016
810,6,4,1.00,90.7,0,13,2016
811,6,4,1.00,93.8,0,14,2016
812,6,4,1.00,95.3,0,15,2016
813,6,4,1.00,99.6,0,16,2016
814,6,4,1.00,106.6,0,17,2016
815,6,4,1.00,108.9,0,18,2016
816,6,4,1.00,123.3,0,19,2016
817,6,4,1.00,135.7,0,20,2016
818,6,4,1.00,138.3,0,21,2016
819,6,4,1.00,138.2,0,22,2016
820,6,4,1.00,127.1,0,23,2016
821,7,4,1.00,112.0,0,0,2016
822,7,4,1.00,91.9,0,1,2016
823,7,4,1.00,80.7,0,2,2016
824,7,4,1.00,63.4,0,3,2016
825,7,4,1.00,54.8,0,4,2016
826,7,4,1.00,57.7,0,5,2016
827,7,4,1.00,58.5,0,6,2016
828,7,4,1.00,60.3,0,7,2016
829,7,4,1.00,60.0,0,8,2016
830,7,4,1.00,67.1,0,9,2016
831,7,4,1.00,70.1,0,10,2016
832,7,4,1.00,72.2,0,11,2016
833,7,4,1.00,75.1,0,12,2016
834,7,4,1.00,78.0,0,13,2016
835,7,4,1.00,77.3,0,14,2016
836,7,4,1.00,76.7,0,15,2016
837,7,4,1.00,78.1,0,16,2016
838,7,4,1.00,82.4,0,17,2016
839,7,4,1.00,91.9,0,18,2016
840,7,4,1.00,104.1,0,19,2016
841,7,4,1.00,117.9,0,20,2016
842,7,4,1.00,122.9,0,21,2016
843,7,4,1.00,116.3,0,22,2016
844,7,4,1.00,110.7,0,23,2016
845,8,4,1.00,100.6,0,0,2016
846,8,4,1.00,93.3,0,1,2016
847,8,4,1.00,80.8,0,2,2016
848,8,4,1.00,77.4,0,3,2016
849,8,4,1.00,87.9,0,4,2016
850,8,4,1.00,75.6,0,5,2016
851,8,4,1.00,82.1,0,6,2016
852,8,4,1.00,60.4,0,7,2016
853,8,4,1.00,58.7,0,8,2016
854,8,4,1.00,66.8,0,9,2016
855,8,4,1.00,70.4,0,10,2016
856,8,4,1.00,73.8,0,11,2016
857,8,4,1.00,69.0,0,12,2016
858,8,4,1.00,66.8,0,13,2016
859,8,4,1.00,65.5,0,14,2016
860,8,4,1.00,66.6,0,15,2016
861,8,4,1.00,68.2,0,16,2016
862,8,4,1.00,68.9,0,17,2016
863,8,4,1.00,70.9,0,18,2016
864,8,4,1.00,79.8,0,19,2016
865,8,4,1.00,77.8,0,20,2016
866,8,4,1.00,78.2,0,21,2016
867,8,4,1.00,82.0,0,22,2016
868,8,4,1.00,81.3,0,23,2016
869,9,4,1.00,81.7,0,0,2016
870,9,4,1.00,78.5,0,1,2016
871,9,4,1.00,75.7,0,2,2016
872,9,4,1.00,71.9,0,3,2016
873,9,4,1.00,72.8,0,4,2016
874,9,4,0.00,23.7,0,5,2016
875,9,4,0.00,40.8,0,6,2016
876,9,4,1.00,49.8,0,7,2016
877,9,4,1.00,51.3,0,8,2016
878,9,4,1.00,60.2,0,9,2016
879,9,4,1.00,63.4,0,10,2016
880,9,4,1.00,62.6,0,11,2016
881,9,4,1.00,62.9,0,12,2016
882,9,4,1.00,66.0,0,13,2016
883,9,4,1.00,66.4,0,14,2016
884,9,4,1.00,70.3,0,15,2016
885,9,4,1.00,71.2,0,16,2016
886,9,4,1.00,75.2,0,17,2016
887,9,4,1.00,77.8,0,18,2016
888,9,4,1.00,81.2,0,19,2016
889,9,4,1.00,85.6,0,20,2016
890,9,4,1.00,87.1,0,21,2016
891,9,4,1.00,82.1,0,22,2016
892,9,4,1.00,72.7,0,23,2016
893,10,4,1.00,60.5,0,0,2016
894,10,4,1.00,57.9,0,1,2016
895,10,4,1.00,56.4,0,2,2016
896,10,4,1.00,55.3,0,3,2016
897,10,4,1.00,53.5,0,4,2016
898,10,4,1.00,49.8,0,5,2016
899,10,4,1.00,48.4,0,6,2016
900,10,4,1.00,47.2,0,7,2016
901,10,4,1.00,51.0,0,8,2016
902,10,4,1.00,63.7,0,9,2016
903,10,4,1.00,66.3,0,10,2016
904,10,4,1.00,67.2,0,11,2016
905,10,4,1.00,74.1,0,12,2016
906,10,4,1.00,76.7,0,13,2016
907,10,4,1.00,75.5,0,14,2016
908,10,4,1.00,79.3,0,15,2016
909,10,4,1.00,78.4,0,16,2016
910,10,4,1.00,72.6,0,17,2016
911,10,4,1.00,68.8,0,18,2016
912,10,4,1.00,74.4,0,19,2016
913,10,4,1.00,73.1,0,20,2016
914,10,4,1.00,72.9,0,21,2016
915,10,4,1.00,67.1,0,22,2016
916,10,4,1.00,61.9,0,23,2016
917,11,4,1.00,64.9,0,0,2016
918,11,4,1.00,65.6,0,1,2016
919,11,4,1.00,63.4,0,2,2016
920,11,4,1.00,58.0,0,3,2016
921,11,4,1.00,54.3,0,4,2016
922,11,4,1.00,52.8,0,5,2016
923,11,4,1.00,56.3,0,6,2016
924,11,4,1.00,58.0,0,7,2016
925,11,4,1.00,67.2,0,8,2016
926,11,4,1.00,71.4,0,9,2016
927,11,4,1.00,75.2,0,10,2016
928,11,4,1.00,75.9,0,11,2016
929,11,4,1.00,69.9,0,12,2016
930,11,4,1.00,74.1,0,13,2016
931,11,4,1.00,73.5,0,14,2016
932,11,4,1.00,75.1,0,15,2016
933,11,4,1.00,75.2,0,16,2016
934,11,4,1.00,77.1,0,17,2016
935,11,4,1.00,77.5,0,18,2016
936,11,4,1.00,86.0,0,19,2016
937,11,4,1.00,91.5,0,20,2016
938,11,4,1.00,93.7,0,21,2016
939,11,4,1.00,92.1,0,22,2016
940,11,4,1.00,84.9,0,23,2016
941,12,4,1.00,76.4,0,0,2016
942,12,4,1.00,64.6,0,1,2016
943,12,4,1.00,49.0,0,2,2016
944,12,4,1.00,60.9,0,3,2016
945,12,4,1.00,55.8,0,4,2016
946,12,4,1.00,52.5,0,5,2016
947,12,4,1.00,57.9,0,6,2016
948,12,4,1.00,62.3,0,7,2016
949,12,4,1.00,67.3,0,8,2016
950,12,4,1.00,77.1,0,9,2016
951,12,4,1.00,81.1,0,10,2016
952,12,4,1.00,83.3,0,11,2016
953,12,4,1.00,86.6,0,12,2016
954,12,4,1.00,90.6,0,13,2016
955,12,4,1.00,91.5,0,14,2016
956,12,4,1.00,86.7,0,15,2016
957,12,4,1.00,86.7,0,16,2016
958,12,4,1.00,86.6,0,17,2016
959,12,4,1.00,87.9,0,18,2016
960,13,4,1.00,52.9,0,6,2016
961,13,4,1.00,52.9,0,7,2016
962,13,4,1.00,60.3,0,8,2016
963,13,4,1.00,60.3,0,9,2016
964,13,4,1.00,71.1,0,10,2016
965,13,4,1.00,71.1,0,11,2016
966,13,4,1.00,74.6,0,12,2016
967,13,4,1.00,74.6,0,13,2016
968,13,4,1.00,73.8,0,14,2016
969,13,4,1.00,73.7,0,15,2016
970,13,4,1.00,71.7,0,16,2016
971,13,4,1.00,71.6,0,17,2016
972,13,4,1.00,72.9,0,18,2016
973,13,4,1.00,73.0,0,19,2016
974,13,4,1.00,69.3,0,20,2016
975,13,4,1.00,71.5,0,21,2016
976,13,4,1.00,59.8,0,22,2016
977,13,4,1.00,59.8,0,23,2016
978,14,4,1.00,56.9,0,0,2016
979,14,4,1.00,56.9,0,1,2016
980,14,4,1.00,57.4,0,2,2016
981,14,4,1.00,57.6,0,3,2016
982,14,4,1.00,40.6,0,4,2016
983,14,4,1.00,40.6,0,5,2016
984,14,4,1.00,51.1,0,6,2016
985,14,4,1.00,51.1,0,7,2016
986,14,4,1.00,58.5,0,8,2016
987,14,4,1.00,58.5,0,9,2016
988,14,4,1.00,69.4,0,10,2016
989,14,4,1.00,69.6,0,11,2016
990,14,4,1.00,72.9,0,12,2016
991,14,4,1.00,72.9,0,13,2016
992,14,4,1.00,69.6,0,14,2016
993,14,4,1.00,69.6,0,15,2016
994,14,4,1.00,68.4,0,16,2016
995,14,4,1.00,68.4,0,17,2016
996,14,4,1.00,64.9,0,18,2016
997,14,4,1.00,64.6,0,19,2016
998,14,4,1.00,71.0,0,20,2016
999,14,4,1.00,71.0,0,21,2016
1000,14,4,1.00,73.4,0,22,2016
1001,14,4,1.00,72.2,0,23,2016
1002,15,4,1.00,62.5,0,0,2016
1003,15,4,1.00,62.5,0,1,2016
1004,15,4,1.00,55.9,0,2,2016
1005,15,4,1.00,56.8,0,3,2016
1006,15,4,1.00,54.0,0,4,2016
1007,15,4,1.00,54.0,0,5,2016
1008,15,4,1.00,51.4,0,6,2016
1009,15,4,1.00,50.4,0,7,2016
1010,15,4,1.00,64.8,0,8,2016
1011,15,4,1.00,65.0,0,9,2016
1012,15,4,1.00,84.2,0,10,2016
1013,15,4,1.00,84.2,0,11,2016
1014,15,4,1.00,83.2,0,12,2016
1015,15,4,1.00,83.5,0,13,2016
1016,15,4,1.00,85.0,0,14,2016
1017,15,4,1.00,86.5,0,15,2016
1018,15,4,1.00,81.0,0,16,2016
1019,15,4,1.00,80.2,0,17,2016
1020,15,4,1.00,87.0,0,18,2016
1021,15,4,1.00,87.1,0,19,2016
1022,15,4,1.00,105.0,0,20,2016
1023,15,4,1.00,105.2,0,21,2016
1024,15,4,1.00,110.9,0,22,2016
1025,15,4,1.00,110.8,0,23,2016
1026,16,4,1.00,76.0,0,0,2016
1027,16,4,1.00,76.0,0,1,2016
1028,16,4,1.00,69.1,0,2,2016
1029,16,4,1.00,69.3,0,3,2016
1030,16,4,1.00,58.1,0,4,2016
1031,16,4,1.00,58.1,0,5,2016
1032,16,4,1.00,59.4,0,6,2016
1033,16,4,1.00,59.5,0,7,2016
1034,16,4,1.00,114.0,0,8,2016
1035,16,4,1.00,114.0,0,9,2016
1036,16,4,1.00,132.9,0,10,2016
1037,16,4,1.00,132.8,0,11,2016
1038,16,4,1.00,121.3,0,12,2016
1039,16,4,1.00,121.4,0,13,2016
1040,16,4,1.00,124.6,0,14,2016
1041,16,4,1.00,124.8,0,15,2016
1042,16,4,1.00,130.3,0,16,2016
1043,16,4,1.00,130.3,0,17,2016
1044,16,4,1.00,123.9,0,18,2016
1045,16,4,1.00,124.1,0,19,2016
1046,16,4,1.00,108.9,0,20,2016
1047,16,4,1.00,108.8,0,21,2016
1048,16,4,1.00,116.0,0,22,2016
1049,16,4,1.00,116.1,0,23,2016
1050,17,4,1.00,99.9,0,0,2016
1051,17,4,1.00,100.0,0,1,2016
1052,17,4,1.00,69.8,0,2,2016
1053,17,4,1.00,70.0,0,3,2016
1054,17,4,1.00,77.2,0,4,2016
1055,17,4,1.00,78.0,0,5,2016
1056,17,4,1.00,77.9,0,6,2016
1057,17,4,1.00,77.8,0,7,2016
1058,17,4,1.00,84.7,0,8,2016
1059,17,4,1.00,84.9,0,9,2016
1060,17,4,1.00,89.5,0,10,2016
1061,17,4,1.00,89.4,0,11,2016
1062,17,4,1.00,91.9,0,12,2016
1063,17,4,1.00,92.0,0,13,2016
1064,17,4,1.00,94.5,0,14,2016
1065,17,4,1.00,94.5,0,15,2016
1066,17,4,1.00,119.4,0,16,2016
1067,17,4,1.00,119.6,0,17,2016
1068,17,4,1.00,147.0,0,18,2016
1069,17,4,1.00,147.0,0,19,2016
1070,17,4,1.00,174.7,0,20,2016
1071,17,4,1.00,174.6,0,21,2016
1072,17,4,1.00,161.2,0,22,2016
1073,17,4,1.00,161.0,0,23,2016
1074,18,4,1.00,149.6,0,0,2016
1075,18,4,1.00,149.6,0,1,2016
1076,18,4,1.00,129.6,0,2,2016
1077,18,4,1.00,130.1,0,3,2016
1078,18,4,1.00,105.4,0,4,2016
1079,18,4,1.00,105.3,0,5,2016
1080,18,4,1.00,102.0,0,6,2016
1081,18,4,1.00,101.3,0,7,2016
1082,18,4,1.00,118.2,0,8,2016
1083,18,4,1.00,118.4,0,9,2016
1084,18,4,1.00,91.7,0,10,2016
1085,18,4,1.00,91.5,0,11,2016
1086,18,4,1.00,84.2,0,12,2016
1087,18,4,1.00,82.8,0,13,2016
1088,18,4,1.00,95.5,0,14,2016
1089,18,4,1.00,95.6,0,15,2016
1090,18,4,1.00,107.1,0,16,2016
1091,18,4,1.00,107.1,0,17,2016
1092,18,4,1.00,123.2,0,18,2016
1093,18,4,1.00,123.6,0,19,2016
1094,18,4,1.00,128.5,0,20,2016
1095,18,4,1.00,128.9,0,21,2016
1096,18,4,1.00,123.3,0,22,2016
1097,18,4,1.00,123.2,0,23,2016
1098,19,4,0.00,100.1,0,0,2016
1099,19,4,0.00,100.1,0,1,2016
1100,19,4,0.00,91.6,0,2,2016
1101,19,4,0.00,91.7,0,3,2016
1102,19,4,0.00,86.9,0,4,2016
1103,19,4,0.00,86.6,0,5,2016
1104,19,4,0.00,88.8,0,6,2016
1105,19,4,0.00,88.8,0,7,2016
1106,19,4,1.00,65.1,0,8,2016
1107,19,4,1.00,64.9,0,9,2016
1108,19,4,1.00,65.5,0,10,2016
1109,19,4,1.00,65.4,0,11,2016
1110,19,4,1.00,63.3,0,12,2016
1111,19,4,1.00,63.4,0,13,2016
1112,19,4,1.00,79.5,0,14,2016
1113,19,4,1.00,79.6,0,15,2016
1114,19,4,1.00,81.4,0,16,2016
1115,19,4,1.00,81.4,0,17,2016
1116,19,4,1.00,86.9,0,18,2016
1117,19,4,1.00,86.9,0,19,2016
1118,19,4,1.00,95.9,0,20,2016
1119,19,4,1.00,96.0,0,21,2016
1120,19,4,1.00,74.4,0,22,2016
1121,19,4,1.00,74.3,0,23,2016
1122,20,4,1.00,73.1,0,0,2016
1123,20,4,1.00,73.1,0,1,2016
1124,20,4,1.00,78.4,0,2,2016
1125,20,4,1.00,78.6,0,3,2016
1126,20,4,1.00,71.3,0,4,2016
1127,20,4,1.00,71.2,0,5,2016
1128,20,4,1.00,66.0,0,6,2016
1129,20,4,1.00,66.0,0,7,2016
1130,20,4,1.00,96.8,0,8,2016
1131,20,4,1.00,96.8,0,9,2016
1132,20,4,1.00,111.5,0,10,2016
1133,20,4,1.00,111.5,0,11,2016
1134,20,4,1.00,105.7,0,12,2016
1135,20,4,1.00,105.8,0,13,2016
1136,20,4,1.00,95.3,0,14,2016
1137,20,4,1.00,95.3,0,15,2016
1138,20,4,1.00,93.7,0,16,2016
1139,20,4,1.00,93.9,0,17,2016
1140,20,4,1.00,91.0,0,18,2016
1141,20,4,1.00,91.1,0,19,2016
1142,20,4,1.00,82.8,0,20,2016
1143,20,4,1.00,82.8,0,21,2016
1144,20,4,1.00,74.8,0,22,2016
1145,20,4,1.00,74.7,0,23,2016
1146,21,4,1.00,90.1,0,0,2016
1147,21,4,1.00,90.0,0,1,2016
1148,21,4,1.00,87.3,0,2,2016
1149,21,4,1.00,87.6,0,3,2016
1150,21,4,1.00,73.4,0,4,2016
1151,21,4,1.00,73.5,0,5,2016
1152,21,4,1.00,83.2,0,6,2016
1153,21,4,1.00,83.0,0,7,2016
1154,21,4,1.00,99.4,0,8,2016
1155,21,4,1.00,99.4,0,9,2016
1156,21,4,1.00,92.0,0,10,2016
1157,21,4,1.00,91.8,0,11,2016
1158,21,4,1.00,86.0,0,12,2016
1159,21,4,1.00,86.2,0,13,2016
1160,21,4,1.00,79.7,0,14,2016
1161,21,4,1.00,79.8,0,15,2016
1162,21,4,1.00,70.7,0,16,2016
1163,21,4,1.00,70.6,0,17,2016
1164,21,4,1.00,69.3,0,18,2016
1165,21,4,1.00,69.6,0,19,2016
1166,21,4,1.00,75.6,0,20,2016
1167,21,4,1.00,75.7,0,21,2016
1168,21,4,1.00,75.3,0,22,2016
1169,21,4,1.00,75.3,0,23,2016
1170,22,4,1.00,63.6,0,0,2016
1171,22,4,1.00,63.5,0,1,2016
1172,22,4,1.00,57.3,0,2,2016
1173,22,4,1.00,57.6,0,3,2016
1174,22,4,1.00,62.2,0,4,2016
1175,22,4,1.00,62.1,0,5,2016
1176,22,4,1.00,53.6,0,6,2016
1177,22,4,1.00,54.0,0,7,2016
1178,22,4,1.00,52.5,0,8,2016
1179,22,4,1.00,52.5,0,9,2016
1180,22,4,1.00,57.6,0,10,2016
1181,22,4,1.00,57.7,0,11,2016
1182,22,4,1.00,56.4,0,12,2016
1183,22,4,1.00,56.3,0,13,2016
1184,22,4,1.00,56.3,0,14,2016
1185,22,4,1.00,56.3,0,15,2016
1186,22,4,1.00,52.9,0,16,2016
1187,22,4,1.00,52.8,0,17,2016
1188,22,4,1.00,48.5,0,18,2016
1189,22,4,1.00,48.5,0,19,2016
1190,22,4,1.00,36.3,0,20,2016
1191,22,4,1.00,36.3,0,21,2016
1192,22,4,1.00,37.0,0,22,2016
1193,22,4,1.00,37.1,0,23,2016
1194,23,4,1.00,53.4,0,0,2016
1195,23,4,1.00,50.1,0,1,2016
1196,23,4,1.00,50.7,0,2,2016
1197,23,4,1.00,50.9,0,3,2016
1198,23,4,1.00,31.3,0,4,2016
1199,23,4,1.00,31.1,0,5,2016
1200,23,4,1.00,46.0,0,6,2016
1201,23,4,1.00,46.1,0,7,2016
1202,23,4,1.00,53.1,0,8,2016
1203,23,4,1.00,53.6,0,9,2016
1204,23,4,1.00,62.4,0,10,2016
1205,23,4,1.00,62.4,0,11,2016
1206,23,4,1.00,51.9,0,12,2016
1207,23,4,1.00,52.0,0,13,2016
1208,23,4,1.00,44.0,0,14,2016
1209,23,4,1.00,44.0,0,15,2016
1210,23,4,1.00,49.7,0,16,2016
1211,23,4,1.00,49.7,0,17,2016
1212,23,4,1.00,40.7,0,18,2016
1213,23,4,1.00,40.7,0,19,2016
1214,23,4,1.00,46.0,0,20,2016
1215,23,4,1.00,45.9,0,21,2016
1216,23,4,1.00,45.5,0,22,2016
1217,23,4,1.00,45.5,0,23,2016
1218,24,4,1.00,42.1,0,0,2016
1219,24,4,1.00,42.0,0,1,2016
1220,24,4,1.00,57.0,0,2,2016
1221,24,4,1.00,57.1,0,3,2016
1222,24,4,1.00,59.4,0,4,2016
1223,24,4,1.00,59.1,0,5,2016
1224,24,4,1.00,65.0,0,6,2016
1225,24,4,1.00,65.0,0,7,2016
1226,24,4,1.00,57.6,0,8,2016
1227,24,4,1.00,57.6,0,9,2016
1228,24,4,1.00,55.6,0,10,2016
1229,24,4,1.00,55.7,0,11,2016
1230,24,4,1.00,49.3,0,12,2016
1231,24,4,1.00,49.4,0,13,2016
1232,24,4,1.00,56.3,0,14,2016
1233,24,4,1.00,56.2,0,15,2016
1234,24,4,1.00,42.1,0,16,2016
1235,24,4,1.00,42.2,0,17,2016
1236,24,4,1.00,49.7,0,18,2016
1237,24,4,1.00,49.8,0,19,2016
1238,24,4,1.00,57.9,0,20,2016
1239,24,4,1.00,57.9,0,21,2016
1240,24,4,1.00,63.0,0,22,2016
1241,24,4,1.00,62.8,0,23,2016
1242,25,4,1.00,62.1,0,0,2016
1243,25,4,1.00,62.1,0,1,2016
1244,25,4,1.00,55.5,0,2,2016
1245,25,4,1.00,55.8,0,3,2016
1246,25,4,1.00,72.8,0,4,2016
1247,25,4,1.00,61.7,0,5,2016
1248,25,4,1.00,70.5,0,6,2016
1249,25,4,1.00,70.6,0,7,2016
1250,25,4,1.00,64.5,0,8,2016
1251,25,4,1.00,64.4,0,9,2016
1252,25,4,1.00,70.3,0,13,2016
1253,25,4,1.00,65.8,0,14,2016
1254,25,4,1.00,65.8,0,15,2016
1255,25,4,1.00,61.4,0,16,2016
1256,25,4,1.00,61.5,0,17,2016
1257,25,4,1.00,63.1,0,18,2016
1258,25,4,1.00,63.1,0,19,2016
1259,25,4,1.00,66.5,0,20,2016
1260,25,4,1.00,66.4,0,21,2016
1261,25,4,1.00,79.3,0,22,2016
1262,25,4,1.00,79.1,0,23,2016
1263,26,4,1.00,72.1,0,0,2016
1264,26,4,1.00,72.1,0,1,2016
1265,26,4,1.00,59.8,0,2,2016
1266,26,4,1.00,60.0,0,3,2016
1267,26,4,1.00,63.6,0,4,2016
1268,26,4,1.00,63.6,0,5,2016
1269,26,4,1.00,75.8,0,6,2016
1270,26,4,1.00,76.0,0,7,2016
1271,26,4,1.00,80.8,0,8,2016
1272,26,4,1.00,80.8,0,9,2016
1273,26,4,1.00,100.5,0,10,2016
1274,26,4,1.00,100.4,0,11,2016
1275,26,4,1.00,90.3,0,12,2016
1276,26,4,1.00,90.3,0,13,2016
1277,26,4,1.00,87.6,0,14,2016
1278,26,4,1.00,87.5,0,15,2016
1279,26,4,1.00,81.2,0,16,2016
1280,26,4,1.00,81.5,0,17,2016
1281,26,4,1.00,88.8,0,18,2016
1282,26,4,1.00,88.8,0,19,2016
1283,26,4,1.00,112.8,0,20,2016
1284,26,4,1.00,112.5,0,21,2016
1285,26,4,1.00,120.0,0,22,2016
1286,26,4,1.00,119.9,0,23,2016
1287,27,4,1.00,105.0,0,0,2016
1288,27,4,1.00,104.6,0,1,2016
1289,27,4,1.00,83.7,0,2,2016
1290,27,4,1.00,84.3,0,3,2016
1291,27,4,1.00,85.2,0,4,2016
1292,27,4,1.00,85.3,0,5,2016
1293,27,4,1.00,77.3,0,6,2016
1294,27,4,1.00,78.4,0,7,2016
1295,27,4,1.00,90.6,0,8,2016
1296,27,4,1.00,90.5,0,9,2016
1297,27,4,1.00,103.3,0,10,2016
1298,27,4,1.00,103.2,0,11,2016
1299,27,4,1.00,96.8,0,12,2016
1300,27,4,1.00,96.7,0,13,2016
1301,27,4,1.00,92.6,0,14,2016
1302,27,4,1.00,92.7,0,15,2016
1303,27,4,1.00,76.8,0,16,2016
1304,27,4,1.00,77.0,0,17,2016
1305,27,4,1.00,100.4,0,18,2016
