Day,Month,PM10_mask,PM2.5,Retrospective,UTC Hour,Year
3,4,1.00,85.5,0,2,2016
3,4,1.00,96.4,0,3,2016
3,4,1.00,94.3,0,4,2016
3,4,1.00,104.1,0,5,2016
3,4,1.00,81.6,0,6,2016
3,4,1.00,108.0,0,7,2016
3,4,1.00,106.3,0,8,2016
3,4,1.00,108.1,0,9,2016
3,4,1.00,116.0,0,10,2016
3,4,1.00,119.8,0,11,2016
3,4,1.00,131.4,0,12,2016
3,4,1.00,101.5,0,13,2016
3,4,1.00,102.4,0,14,2016
3,4,1.00,106.5,0,15,2016
3,4,1.00,101.9,0,16,2016
3,4,1.00,104.3,0,17,2016
3,4,1.00,107.6,0,18,2016
3,4,1.00,117.3,0,19,2016
3,4,1.00,109.6,0,20,2016
3,4,1.00,149.7,0,21,2016
3,4,1.00,214.5,0,22,2016
3,4,1.00,169.9,0,23,2016
4,4,1.00,129.8,0,0,2016
4,4,1.00,105.2,0,1,2016
4,4,1.00,98.4,0,2,2016
4,4,1.00,79.5,0,3,2016
4,4,1.00,80.3,0,4,2016
4,4,1.00,75.7,0,5,2016
4,4,1.00,70.2,0,6,2016
4,4,1.00,118.4,0,7,2016
4,4,1.00,83.9,0,8,2016
4,4,1.00,92.6,0,9,2016
4,4,1.00,99.0,0,10,2016
4,4,1.00,96.7,0,11,2016
4,4,1.00,99.5,0,12,2016
4,4,1.00,108.5,0,13,2016
4,4,1.00,103.7,0,14,2016
4,4,1.00,106.2,0,15,2016
4,4,1.00,107.5,0,16,2016
4,4,1.00,98.0,0,17,2016
4,4,1.00,99.3,0,18,2016
4,4,1.00,107.4,0,19,2016
4,4,1.00,147.0,0,20,2016
4,4,1.00,129.4,0,21,2016
4,4,1.00,126.1,0,22,2016
4,4,1.00,112.1,0,23,2016
5,4,1.00,104.4,0,0,2016
5,4,1.00,87.1,0,1,2016
5,4,1.00,74.1,0,2,2016
5,4,1.00,112.7,0,3,2016
5,4,1.00,96.0,0,4,2016
5,4,1.00,89.6,0,5,2016
5,4,1.00,93.5,0,6,2016
5,4,1.00,98.1,0,7,2016
5,4,1.00,90.9,0,8,2016
5,4,1.00,101.8,0,9,2016
5,4,1.00,112.7,0,10,2016
5,4,1.00,127.3,0,11,2016
5,4,1.00,148.1,0,12,2016
5,4,1.00,160.6,0,13,2016
5,4,1.00,164.3,0,14,2016
5,4,1.00,169.5,0,15,2016
5,4,1.00,171.2,0,16,2016
5,4,1.00,186.6,0,17,2016
5,4,1.00,193.3,0,18,2016
5,4,1.00,208.6,0,19,2016
5,4,1.00,225.6,0,20,2016
5,4,1.00,171.7,0,21,2016
5,4,1.00,150.8,0,22,2016
5,4,1.00,131.7,0,23,2016
6,4,1.00,119.5,0,0,2016
6,4,1.00,137.1,0,1,2016
6,4,1.00,53.1,0,2,2016
6,4,1.00,71.5,0,3,2016
6,4,1.00,106.6,0,4,2016
6,4,1.00,175.6,0,5,2016
6,4,1.00,105.1,0,6,2016
6,4,1.00,66.1,0,7,2016
6,4,1.00,66.3,0,8,2016
6,4,1.00,68.5,0,9,2016
6,4,1.00,70.9,0,10,2016
6,4,1.00,78.7,0,11,2016
6,4,1.00,78.1,0,12,2016
6,4,1.00,74.7,0,13,2016
6,4,1.00,74.4,0,14,2016
6,4,1.00,66.8,0,15,2016
6,4,1.00,67.6,0,16,2016
6,4,1.00,67.9,0,17,2016
6,4,1.00,70.2,0,18,2016
6,4,1.00,75.3,0,19,2016
6,4,1.00,78.7,0,20,2016
6,4,1.00,91.3,0,21,2016
6,4,1.00,110.0,0,22,2016
6,4,1.00,118.0,0,23,2016
7,4,1.00,119.6,0,0,2016
7,4,1.00,101.7,0,1,2016
7,4,1.00,98.9,0,2,2016
7,4,1.00,90.1,0,3,2016
7,4,1.00,81.7,0,4,2016
7,4,1.00,91.1,0,5,2016
7,4,1.00,95.6,0,6,2016
7,4,1.00,103.5,0,7,2016
7,4,1.00,102.8,0,8,2016
7,4,1.00,104.9,0,9,2016
7,4,1.00,115.6,0,10,2016
7,4,1.00,190.0,0,11,2016
7,4,1.00,109.9,0,12,2016
7,4,1.00,165.5,0,13,2016
7,4,1.00,165.6,0,14,2016
7,4,1.00,171.3,0,15,2016
7,4,1.00,103.5,0,16,2016
7,4,1.00,139.0,0,17,2016
7,4,1.00,165.8,0,18,2016
7,4,1.00,129.4,0,19,2016
7,4,1.00,136.1,0,20,2016
7,4,1.00,158.6,0,21,2016
7,4,1.00,157.7,0,22,2016
7,4,1.00,163.7,0,23,2016
8,4,1.00,110.4,0,0,2016
8,4,1.00,136.9,0,1,2016
8,4,1.00,132.2,0,2,2016
8,4,1.00,118.2,0,3,2016
8,4,1.00,120.2,0,4,2016
8,4,1.00,122.3,0,5,2016
8,4,1.00,125.6,0,6,2016
8,4,1.00,112.8,0,7,2016
8,4,1.00,112.2,0,8,2016
8,4,1.00,123.1,0,9,2016
8,4,1.00,99.5,0,10,2016
8,4,1.00,94.3,0,11,2016
8,4,1.00,95.5,0,12,2016
8,4,1.00,82.3,0,13,2016
8,4,1.00,81.8,0,14,2016
8,4,1.00,82.3,0,15,2016
8,4,1.00,87.0,0,16,2016
8,4,1.00,87.8,0,17,2016
8,4,1.00,95.7,0,18,2016
8,4,1.00,95.3,0,19,2016
8,4,1.00,107.4,0,20,2016
8,4,1.00,134.0,0,21,2016
8,4,1.00,122.8,0,22,2016
8,4,1.00,100.1,0,23,2016
9,4,1.00,101.5,0,0,2016
9,4,1.00,100.3,0,1,2016
9,4,1.00,100.6,0,2,2016
9,4,1.00,52.4,0,3,2016
9,4,1.00,56.6,0,4,2016
9,4,1.00,58.6,0,5,2016
9,4,1.00,46.8,0,6,2016
9,4,1.00,46.7,0,7,2016
9,4,1.00,43.7,0,8,2016
9,4,1.00,44.8,0,9,2016
9,4,1.00,62.0,0,10,2016
9,4,1.00,62.5,0,11,2016
9,4,1.00,61.8,0,12,2016
9,4,1.00,56.4,0,13,2016
9,4,1.00,49.6,0,14,2016
9,4,1.00,46.0,0,15,2016
9,4,1.00,49.2,0,16,2016
9,4,1.00,59.5,0,17,2016
9,4,1.00,63.9,0,18,2016
9,4,1.00,71.4,0,19,2016
9,4,1.00,63.9,0,20,2016
9,4,1.00,70.3,0,21,2016
9,4,1.00,76.2,0,22,2016
9,4,1.00,84.9,0,23,2016
10,4,1.00,83.2,0,0,2016
10,4,1.00,69.8,0,1,2016
10,4,1.00,63.8,0,2,2016
10,4,1.00,57.6,0,3,2016
10,4,1.00,64.3,0,4,2016
10,4,1.00,80.4,0,5,2016
10,4,1.00,77.9,0,6,2016
10,4,1.00,76.3,0,7,2016
10,4,1.00,72.4,0,8,2016
10,4,1.00,82.0,0,9,2016
10,4,1.00,90.3,0,10,2016
10,4,1.00,93.8,0,11,2016
10,4,1.00,104.1,0,12,2016
10,4,1.00,101.2,0,13,2016
10,4,1.00,94.9,0,14,2016
10,4,1.00,95.3,0,15,2016
10,4,1.00,97.5,0,16,2016
10,4,1.00,99.3,0,17,2016
10,4,1.00,100.2,0,18,2016
10,4,1.00,96.8,0,19,2016
10,4,1.00,85.4,0,20,2016
10,4,1.00,97.0,0,21,2016
10,4,1.00,112.1,0,22,2016
10,4,1.00,113.6,0,23,2016
11,4,1.00,116.8,0,0,2016
11,4,1.00,101.5,0,1,2016
11,4,1.00,82.8,0,2,2016
11,4,1.00,71.1,0,3,2016
11,4,1.00,77.0,0,4,2016
11,4,1.00,73.5,0,5,2016
11,4,1.00,77.3,0,6,2016
11,4,1.00,87.4,0,7,2016
11,4,1.00,94.7,0,8,2016
11,4,1.00,105.6,0,9,2016
11,4,1.00,100.7,0,10,2016
11,4,1.00,108.5,0,11,2016
11,4,1.00,92.7,0,12,2016
11,4,1.00,107.4,0,13,2016
11,4,1.00,104.0,0,14,2016
11,4,1.00,108.9,0,15,2016
11,4,1.00,107.5,0,16,2016
11,4,1.00,116.5,0,17,2016
11,4,1.00,117.3,0,18,2016
11,4,1.00,129.3,0,19,2016
11,4,1.00,175.6,0,20,2016
11,4,1.00,224.0,0,21,2016
11,4,1.00,256.1,0,22,2016
11,4,1.00,231.0,0,23,2016
12,4,1.00,119.7,0,0,2016
12,4,1.00,100.1,0,1,2016
12,4,1.00,80.0,0,2,2016
12,4,1.00,79.6,0,3,2016
12,4,1.00,79.9,0,4,2016
12,4,1.00,78.1,0,5,2016
12,4,1.00,77.7,0,6,2016
12,4,1.00,98.2,0,7,2016
12,4,1.00,95.8,0,8,2016
12,4,1.00,110.1,0,9,2016
12,4,1.00,124.5,0,10,2016
12,4,1.00,126.5,0,11,2016
12,4,1.00,158.0,0,12,2016
12,4,1.00,156.3,0,13,2016
12,4,1.00,138.0,0,14,2016
12,4,1.00,129.3,0,15,2016
12,4,1.00,129.3,0,16,2016
12,4,1.00,129.5,0,17,2016
12,4,1.00,133.2,0,18,2016
13,4,1.00,104.7,0,6,2016
13,4,1.00,104.5,0,7,2016
13,4,1.00,109.8,0,8,2016
13,4,1.00,110.3,0,9,2016
13,4,1.00,168.4,0,10,2016
13,4,1.00,167.9,0,11,2016
13,4,1.00,86.1,0,12,2016
13,4,1.00,84.8,0,13,2016
13,4,1.00,129.8,0,14,2016
13,4,1.00,129.3,0,15,2016
13,4,1.00,82.2,0,16,2016
13,4,1.00,82.5,0,17,2016
13,4,1.00,194.8,0,18,2016
13,4,1.00,196.5,0,19,2016
13,4,1.00,95.1,0,20,2016
13,4,1.00,252.6,0,21,2016
13,4,1.00,107.7,0,22,2016
13,4,1.00,106.8,0,23,2016
14,4,1.00,75.4,0,0,2016
14,4,1.00,75.3,0,1,2016
14,4,1.00,103.0,0,2,2016
14,4,1.00,103.3,0,3,2016
14,4,1.00,82.4,0,4,2016
14,4,1.00,81.9,0,5,2016
14,4,1.00,97.5,0,6,2016
14,4,1.00,98.3,0,7,2016
14,4,1.00,91.9,0,8,2016
14,4,1.00,91.4,0,9,2016
14,4,1.00,151.1,0,10,2016
14,4,1.00,150.9,0,11,2016
14,4,1.00,179.4,0,12,2016
14,4,1.00,179.3,0,13,2016
14,4,1.00,164.1,0,14,2016
14,4,1.00,164.2,0,15,2016
14,4,1.00,165.0,0,16,2016
14,4,1.00,165.0,0,17,2016
14,4,1.00,180.1,0,18,2016
14,4,1.00,205.7,0,19,2016
14,4,1.00,206.0,0,20,2016
14,4,1.00,206.1,0,21,2016
14,4,1.00,184.2,0,22,2016
14,4,1.00,92.1,0,23,2016
15,4,1.00,79.2,0,0,2016
15,4,1.00,77.0,0,1,2016
15,4,1.00,112.1,0,2,2016
15,4,1.00,116.8,0,3,2016
15,4,1.00,77.4,0,4,2016
15,4,1.00,77.9,0,5,2016
15,4,1.00,94.0,0,6,2016
15,4,1.00,89.4,0,7,2016
15,4,1.00,85.6,0,8,2016
15,4,1.00,86.4,0,9,2016
15,4,1.00,156.6,0,10,2016
15,4,1.00,156.5,0,11,2016
15,4,1.00,87.9,0,12,2016
15,4,1.00,104.4,0,13,2016
15,4,1.00,119.3,0,14,2016
15,4,1.00,226.4,0,15,2016
15,4,1.00,99.1,0,16,2016
15,4,1.00,96.2,0,17,2016
15,4,1.00,110.7,0,18,2016
15,4,1.00,115.5,0,19,2016
15,4,1.00,146.5,0,20,2016
15,4,1.00,150.0,0,21,2016
15,4,1.00,151.7,0,22,2016
15,4,1.00,151.6,0,23,2016
16,4,1.00,108.3,0,0,2016
16,4,1.00,103.6,0,1,2016
16,4,1.00,88.8,0,2,2016
16,4,1.00,88.2,0,3,2016
16,4,1.00,83.4,0,4,2016
16,4,1.00,85.3,0,5,2016
16,4,1.00,152.0,0,6,2016
16,4,1.00,152.9,0,7,2016
16,4,1.00,127.3,0,8,2016
16,4,1.00,127.3,0,9,2016
16,4,1.00,164.8,0,10,2016
16,4,1.00,164.6,0,11,2016
16,4,1.00,196.9,0,12,2016
16,4,1.00,196.2,0,13,2016
16,4,1.00,112.7,0,14,2016
16,4,1.00,115.8,0,15,2016
16,4,1.00,120.7,0,16,2016
16,4,1.00,121.5,0,17,2016
16,4,1.00,127.3,0,18,2016
16,4,1.00,134.6,0,19,2016
16,4,1.00,135.0,0,20,2016
16,4,1.00,135.0,0,21,2016
16,4,1.00,127.4,0,22,2016
16,4,1.00,127.5,0,23,2016
17,4,1.00,119.9,0,0,2016
17,4,1.00,117.9,0,1,2016
17,4,1.00,86.2,0,2,2016
17,4,1.00,87.3,0,3,2016
17,4,1.00,149.4,0,4,2016
17,4,1.00,154.8,0,5,2016
17,4,1.00,135.7,0,6,2016
17,4,1.00,134.6,0,7,2016
17,4,1.00,113.4,0,8,2016
17,4,1.00,113.7,0,9,2016
17,4,1.00,79.8,0,10,2016
17,4,1.00,82.3,0,11,2016
17,4,1.00,120.3,0,12,2016
17,4,1.00,120.6,0,13,2016
17,4,1.00,143.5,0,14,2016
17,4,1.00,143.4,0,15,2016
17,4,1.00,134.6,0,16,2016
17,4,1.00,134.8,0,17,2016
17,4,1.00,183.0,0,18,2016
17,4,1.00,183.2,0,19,2016
17,4,1.00,192.2,0,20,2016
17,4,1.00,191.8,0,21,2016
17,4,1.00,153.5,0,22,2016
17,4,1.00,153.0,0,23,2016
18,4,1.00,201.3,0,0,2016
18,4,1.00,200.7,0,1,2016
18,4,1.00,170.8,0,2,2016
18,4,1.00,172.7,0,3,2016
18,4,1.00,158.7,0,4,2016
18,4,1.00,159.0,0,5,2016
18,4,1.00,177.2,0,6,2016
18,4,1.00,110.5,0,7,2016
18,4,1.00,105.3,0,8,2016
18,4,1.00,105.8,0,9,2016
18,4,1.00,202.5,0,10,2016
18,4,1.00,201.6,0,11,2016
18,4,1.00,199.4,0,12,2016
18,4,1.00,89.5,0,13,2016
18,4,1.00,91.8,0,14,2016
18,4,1.00,91.7,0,15,2016
18,4,1.00,100.8,0,16,2016
18,4,1.00,100.2,0,17,2016
18,4,1.00,88.0,0,18,2016
18,4,1.00,91.8,0,19,2016
18,4,1.00,95.4,0,20,2016
18,4,1.00,95.3,0,21,2016
18,4,1.00,140.6,0,22,2016
18,4,1.00,140.6,0,23,2016
19,4,1.00,103.8,0,0,2016
19,4,1.00,103.4,0,1,2016
19,4,1.00,95.5,0,2,2016
19,4,1.00,95.6,0,3,2016
19,4,1.00,105.3,0,4,2016
19,4,1.00,103.4,0,5,2016
19,4,1.00,108.6,0,6,2016
19,4,1.00,108.9,0,7,2016
19,4,1.00,81.7,0,8,2016
19,4,1.00,78.8,0,9,2016
19,4,1.00,75.6,0,10,2016
19,4,1.00,75.4,0,11,2016
19,4,1.00,106.7,0,12,2016
19,4,1.00,107.0,0,13,2016
19,4,1.00,82.1,0,14,2016
19,4,1.00,82.1,0,15,2016
19,4,1.00,76.2,0,16,2016
19,4,1.00,76.4,0,17,2016
19,4,1.00,92.6,0,18,2016
19,4,1.00,92.9,0,19,2016
19,4,1.00,70.1,0,20,2016
19,4,1.00,69.9,0,21,2016
19,4,1.00,82.3,0,22,2016
19,4,1.00,81.9,0,23,2016
20,4,1.00,81.7,0,0,2016
20,4,1.00,81.9,0,1,2016
20,4,1.00,62.0,0,2,2016
20,4,1.00,62.5,0,3,2016
20,4,1.00,73.6,0,4,2016
20,4,1.00,73.6,0,5,2016
20,4,1.00,83.8,0,6,2016
20,4,1.00,84.4,0,7,2016
20,4,1.00,69.0,0,8,2016
20,4,1.00,69.4,0,9,2016
20,4,1.00,84.1,0,10,2016
20,4,1.00,83.8,0,11,2016
20,4,1.00,76.6,0,12,2016
20,4,1.00,76.7,0,13,2016
20,4,1.00,82.0,0,14,2016
20,4,1.00,81.5,0,15,2016
20,4,1.00,98.7,0,16,2016
20,4,1.00,99.3,0,17,2016
20,4,1.00,109.1,0,18,2016
20,4,1.00,110.2,0,19,2016
20,4,1.00,90.5,0,20,2016
20,4,1.00,90.8,0,21,2016
20,4,1.00,119.5,0,22,2016
20,4,1.00,118.9,0,23,2016
21,4,1.00,109.3,0,0,2016
21,4,1.00,108.9,0,1,2016
21,4,1.00,94.8,0,2,2016
21,4,1.00,95.5,0,3,2016
21,4,1.00,82.1,0,4,2016
21,4,1.00,82.4,0,5,2016
21,4,1.00,102.5,0,6,2016
21,4,1.00,101.0,0,7,2016
21,4,1.00,86.0,0,8,2016
21,4,1.00,85.9,0,9,2016
21,4,1.00,86.3,0,10,2016
21,4,1.00,85.6,0,11,2016
21,4,1.00,99.0,0,12,2016
21,4,1.00,99.7,0,13,2016
21,4,1.00,84.2,0,14,2016
21,4,1.00,84.3,0,15,2016
21,4,1.00,106.6,0,16,2016
21,4,1.00,105.8,0,17,2016
21,4,1.00,97.7,0,18,2016
21,4,1.00,98.5,0,19,2016
21,4,1.00,103.9,0,20,2016
21,4,1.00,104.6,0,21,2016
21,4,1.00,89.3,0,22,2016
21,4,1.00,89.3,0,23,2016
22,4,1.00,97.7,0,0,2016
22,4,1.00,97.3,0,1,2016
22,4,1.00,72.0,0,2,2016
22,4,1.00,72.8,0,3,2016
22,4,1.00,88.5,0,4,2016
22,4,1.00,79.4,0,5,2016
22,4,1.00,51.3,0,6,2016
22,4,1.00,77.0,0,7,2016
22,4,1.00,52.8,0,8,2016
22,4,1.00,52.6,0,9,2016
22,4,1.00,73.4,0,10,2016
22,4,1.00,73.5,0,11,2016
22,4,1.00,32.1,0,12,2016
22,4,1.00,32.2,0,13,2016
22,4,1.00,50.1,0,14,2016
22,4,1.00,50.1,0,15,2016
22,4,1.00,58.5,0,16,2016
22,4,1.00,58.3,0,17,2016
22,4,1.00,71.2,0,18,2016
22,4,1.00,71.5,0,19,2016
22,4,1.00,55.5,0,20,2016
22,4,1.00,55.4,0,21,2016
22,4,1.00,67.8,0,22,2016
22,4,1.00,68.1,0,23,2016
23,4,1.00,72.5,0,0,2016
23,4,1.00,70.6,0,1,2016
23,4,1.00,48.2,0,2,2016
23,4,1.00,48.7,0,3,2016
23,4,1.00,50.3,0,4,2016
23,4,1.00,50.2,0,5,2016
23,4,1.00,50.7,0,6,2016
23,4,1.00,51.5,0,7,2016
23,4,1.00,61.1,0,8,2016
23,4,1.00,61.1,0,9,2016
23,4,1.00,68.5,0,10,2016
23,4,1.00,68.1,0,11,2016
23,4,1.00,86.2,0,12,2016
23,4,1.00,86.9,0,13,2016
23,4,1.00,68.1,0,14,2016
23,4,1.00,68.0,0,15,2016
23,4,1.00,65.8,0,16,2016
23,4,1.00,65.7,0,17,2016
23,4,1.00,66.6,0,18,2016
23,4,1.00,66.6,0,19,2016
23,4,1.00,56.1,0,20,2016
23,4,1.00,55.6,0,21,2016
23,4,1.00,68.8,0,22,2016
23,4,1.00,68.8,0,23,2016
24,4,1.00,63.7,0,0,2016
24,4,1.00,63.0,0,1,2016
24,4,1.00,36.8,0,2,2016
24,4,1.00,37.0,0,3,2016
24,4,1.00,55.9,0,4,2016
24,4,1.00,54.6,0,5,2016
24,4,1.00,75.3,0,6,2016
24,4,1.00,75.3,0,7,2016
24,4,1.00,43.8,0,8,2016
24,4,1.00,43.7,0,9,2016
24,4,1.00,66.7,0,10,2016
24,4,1.00,66.9,0,11,2016
24,4,1.00,38.7,0,12,2016
24,4,1.00,38.8,0,13,2016
24,4,1.00,41.4,0,14,2016
24,4,1.00,41.4,0,15,2016
24,4,1.00,23.9,0,16,2016
24,4,1.00,24.0,0,17,2016
24,4,1.00,37.7,0,18,2016
24,4,1.00,38.1,0,19,2016
24,4,1.00,28.8,0,20,2016
24,4,1.00,28.9,0,21,2016
24,4,1.00,40.9,0,22,2016
24,4,1.00,40.7,0,23,2016
25,4,1.00,45.4,0,0,2016
25,4,1.00,45.3,0,1,2016
25,4,1.00,54.8,0,2,2016
25,4,1.00,57.0,0,3,2016
25,4,1.00,59.8,0,4,2016
25,4,1.00,59.6,0,5,2016
25,4,1.00,56.8,0,6,2016
25,4,1.00,56.7,0,7,2016
25,4,1.00,69.8,0,8,2016
25,4,1.00,69.8,0,9,2016
25,4,1.00,62.9,0,13,2016
25,4,1.00,55.3,0,14,2016
25,4,1.00,55.3,0,15,2016
25,4,1.00,55.6,0,16,2016
25,4,1.00,55.6,0,17,2016
25,4,1.00,61.9,0,18,2016
25,4,1.00,61.4,0,19,2016
25,4,1.00,53.1,0,20,2016
25,4,1.00,53.3,0,21,2016
25,4,1.00,66.8,0,22,2016
25,4,1.00,66.4,0,23,2016
26,4,1.00,66.8,0,0,2016
26,4,1.00,66.6,0,1,2016
26,4,1.00,37.7,0,2,2016
26,4,1.00,38.0,0,3,2016
26,4,1.00,46.1,0,4,2016
26,4,1.00,46.2,0,5,2016
26,4,1.00,54.3,0,6,2016
26,4,1.00,55.1,0,7,2016
26,4,1.00,38.6,0,8,2016
26,4,1.00,38.4,0,9,2016
26,4,1.00,76.4,0,10,2016
26,4,1.00,76.3,0,11,2016
26,4,1.00,90.2,0,12,2016
26,4,1.00,90.1,0,13,2016
26,4,1.00,71.6,0,14,2016
26,4,1.00,71.4,0,15,2016
26,4,1.00,92.4,0,16,2016
26,4,1.00,93.1,0,17,2016
26,4,1.00,88.1,0,18,2016
26,4,1.00,88.2,0,19,2016
26,4,1.00,97.8,0,20,2016
26,4,1.00,97.2,0,21,2016
26,4,1.00,113.1,0,22,2016
26,4,1.00,112.9,0,23,2016
27,4,1.00,117.1,0,0,2016
27,4,1.00,85.3,0,1,2016
27,4,1.00,45.9,0,2,2016
27,4,1.00,46.2,0,3,2016
27,4,1.00,50.4,0,4,2016
27,4,1.00,50.4,0,5,2016
27,4,1.00,61.8,0,6,2016
27,4,1.00,62.6,0,7,2016
27,4,1.00,74.7,0,8,2016
27,4,1.00,74.0,0,9,2016
27,4,1.00,86.1,0,10,2016
27,4,1.00,86.1,0,11,2016
27,4,1.00,124.4,0,12,2016
27,4,1.00,123.7,0,13,2016
27,4,1.00,73.4,0,14,2016
27,4,1.00,73.8,0,15,2016
27,4,1.00,86.8,0,16,2016
27,4,1.00,87.3,0,17,2016
27,4,1.00,120.3,0,18,2016
27,4,1.00,121.5,0,19,2016
27,4,1.00,129.9,0,20,2016
27,4,1.00,119.7,0,21,2016
27,4,1.00,146.1,0,22,2016
27,4,1.00,145.6,0,23,2016
28,4,1.00,128.8,0,0,2016
28,4,1.00,128.0,0,1,2016
28,4,1.00,96.9,0,2,2016
28,4,1.00,97.2,0,3,2016
28,4,1.00,91.9,0,4,2016
28,4,1.00,92.8,0,5,2016
28,4,1.00,93.4,0,6,2016
28,4,1.00,95.1,0,7,2016
28,4,1.00,100.8,0,8,2016
28,4,1.00,100.2,0,9,2016
28,4,1.00,106.6,0,10,2016
28,4,1.00,107.0,0,11,2016
28,4,1.00,86.0,0,12,2016
28,4,1.00,85.3,0,13,2016
28,4,1.00,82.0,0,14,2016
28,4,1.00,50.1,0,15,2016
28,4,1.00,45.9,0,16,2016
28,4,1.00,45.9,0,17,2016
28,4,1.00,57.9,0,18,2016
28,4,1.00,58.7,0,19,2016
28,4,1.00,49.1,0,20,2016
28,4,1.00,49.7,0,21,2016
28,4,1.00,56.7,0,22,2016
28,4,1.00,56.9,0,23,2016
29,4,1.00,49.7,0,0,2016
29,4,1.00,49.8,0,1,2016
29,4,1.00,58.9,0,2,2016
29,4,1.00,59.2,0,3,2016
29,4,1.00,63.4,0,4,2016
29,4,1.00,67.6,0,5,2016
29,4,1.00,50.5,0,6,2016
29,4,1.00,50.4,0,7,2016
29,4,1.00,29.9,0,8,2016
29,4,1.00,29.9,0,9,2016
29,4,1.00,37.0,0,10,2016
29,4,1.00,37.5,0,11,2016
29,4,1.00,34.6,0,12,2016
29,4,1.00,34.6,0,13,2016
29,4,1.00,39.4,0,14,2016
29,4,1.00,39.1,0,15,2016
29,4,1.00,51.8,0,16,2016
29,4,1.00,52.0,0,17,2016
29,4,1.00,46.5,0,18,2016
29,4,1.00,46.5,0,19,2016
29,4,1.00,38.9,0,20,2016
29,4,1.00,38.9,0,21,2016
29,4,1.00,42.3,0,22,2016
29,4,1.00,42.2,0,23,2016
30,4,1.00,59.4,0,0,2016
30,4,1.00,59.0,0,1,2016
30,4,1.00,39.8,0,2,2016
30,4,1.00,40.1,0,3,2016
30,4,1.00,59.9,0,4,2016
30,4,1.00,60.2,0,5,2016
30,4,1.00,54.3,0,6,2016
30,4,1.00,54.2,0,7,2016
30,4,1.00,35.6,0,8,2016
30,4,1.00,36.1,0,9,2016
30,4,1.00,30.3,0,10,2016
30,4,1.00,31.1,0,11,2016
30,4,1.00,31.3,0,12,2016
30,4,1.00,31.3,0,13,2016
30,4,1.00,23.2,0,14,2016
30,4,1.00,23.2,0,15,2016
30,4,1.00,27.8,0,16,2016
30,4,1.00,28.1,0,17,2016
30,4,1.00,21.4,0,18,2016
30,4,1.00,21.9,0,19,2016
30,4,1.00,26.3,0,20,2016
30,4,1.00,26.2,0,21,2016
30,4,1.00,30.8,0,22,2016
30,4,1.00,30.4,0,23,2016
1,5,1.00,15.6,0,0,2016
1,5,1.00,15.2,0,1,2016
1,5,1.00,29.2,0,2,2016
1,5,1.00,29.5,0,3,2016
1,5,1.00,27.4,0,4,2016
1,5,1.00,27.4,0,5,2016
1,5,1.00,40.0,0,6,2016
1,5,1.00,39.3,0,7,2016
1,5,1.00,35.6,0,8,2016
1,5,1.00,35.3,0,9,2016
1,5,1.00,18.9,0,10,2016
1,5,1.00,18.9,0,11,2016
1,5,1.00,13.3,0,12,2016
1,5,1.00,13.1,0,13,2016
1,5,1.00,9.5,0,14,2016
1,5,1.00,9.9,0,15,2016
1,5,1.00,8.5,0,16,2016
1,5,1.00,8.7,0,17,2016
1,5,1.00,15.7,0,18,2016
1,5,1.00,15.7,0,19,2016
1,5,1.00,7.1,0,20,2016
1,5,1.00,7.0,0,21,2016
1,5,1.00,9.4,0,22,2016
1,5,1.00,9.3,0,23,2016
2,5,1.00,22.2,0,0,2016
2,5,1.00,22.0,0,1,2016
2,5,1.00,29.8,0,2,2016
2,5,1.00,29.9,0,3,2016
2,5,1.00,24.3,0,4,2016
2,5,1.00,24.3,0,5,2016
2,5,1.00,10.3,0,6,2016
2,5,1.00,10.7,0,7,2016
2,5,1.00,16.7,0,8,2016
2,5,1.00,17.3,0,9,2016
2,5,1.00,16.3,0,10,2016
2,5,1.00,16.1,0,11,2016
2,5,1.00,39.2,0,12,2016
2,5,1.00,39.2,0,13,2016
2,5,1.00,27.9,0,14,2016
2,5,1.00,27.7,0,15,2016
2,5,1.00,39.2,0,16,2016
2,5,1.00,39.4,0,17,2016
2,5,1.00,32.6,0,18,2016
2,5,1.00,32.8,0,19,2016
2,5,1.00,36.0,0,20,2016
2,5,1.00,35.9,0,21,2016
2,5,1.00,36.0,0,22,2016
2,5,1.00,35.7,0,23,2016
3,5,1.00,31.4,0,0,2016
3,5,1.00,31.0,0,1,2016
3,5,1.00,40.2,0,2,2016
3,5,1.00,39.4,0,3,2016
3,5,1.00,33.0,0,4,2016
3,5,1.00,33.1,0,5,2016
3,5,1.00,30.0,0,6,2016
3,5,1.00,30.9,0,7,2016
3,5,1.00,40.8,0,8,2016
3,5,1.00,41.0,0,9,2016
3,5,1.00,37.5,0,10,2016
3,5,1.00,36.6,0,11,2016
3,5,1.00,28.2,0,12,2016
3,5,1.00,27.3,0,13,2016
3,5,1.00,28.0,0,15,2016
3,5,1.00,31.0,0,16,2016
3,5,1.00,31.3,0,17,2016
3,5,1.00,39.8,0,18,2016
3,5,1.00,40.1,0,19,2016
3,5,1.00,39.1,0,20,2016
3,5,1.00,38.7,0,21,2016
3,5,1.00,49.4,0,22,2016
3,5,1.00,49.2,0,23,2016
4,5,1.00,44.2,0,0,2016
4,5,1.00,44.1,0,1,2016
4,5,1.00,24.7,0,2,2016
4,5,1.00,24.9,0,3,2016
4,5,1.00,30.7,0,4,2016
4,5,1.00,31.2,0,5,2016
4,5,1.00,36.5,0,6,2016
4,5,1.00,37.1,0,7,2016
