Date,Day,Month,PM10_mask,PM2.5,Retrospective,UTC Hour,Year,latitude,longitude
2018-04-09,9,4,0.00,22.9,0,12,2018,18.7904,98.9847
2018-04-09,9,4,0.00,25.2,0,13,2018,18.7904,98.9847
2018-04-09,9,4,0.00,28.6,0,14,2018,18.7904,98.9847
2018-04-09,9,4,0.00,35.5,0,15,2018,18.7904,98.9847
2018-04-09,9,4,0.00,37.4,0,16,2018,18.7904,98.9847
2018-04-09,9,4,0.00,37.9,0,17,2018,18.7904,98.9847
2018-04-09,9,4,0.00,38.6,0,18,2018,18.7904,98.9847
2018-04-09,9,4,0.00,37.4,0,19,2018,18.7904,98.9847
2018-04-09,9,4,0.00,41.5,0,20,2018,18.7904,98.9847
2018-04-09,9,4,0.00,40.1,0,21,2018,18.7904,98.9847
2018-04-09,9,4,0.00,36.5,0,22,2018,18.7904,98.9847
2018-04-09,9,4,0.00,35.8,0,23,2018,18.7904,98.9847
2018-04-10,10,4,0.00,36.4,0,0,2018,18.7904,98.9847
2018-04-10,10,4,0.00,37.0,0,1,2018,18.7904,98.9847
2018-04-10,10,4,0.00,33.2,0,2,2018,18.7904,98.9847
2018-04-10,10,4,0.00,46.9,0,3,2018,18.7904,98.9847
2018-04-10,10,4,0.00,46.8,0,4,2018,18.7904,98.9847
2018-04-10,10,4,0.00,34.6,0,5,2018,18.7904,98.9847
2018-04-10,10,4,0.00,38.1,0,6,2018,18.7904,98.9847
2018-04-10,10,4,0.00,40.1,0,7,2018,18.7904,98.9847
2018-04-10,10,4,0.00,42.0,0,8,2018,18.7904,98.9847
2018-04-10,10,4,0.00,46.9,0,9,2018,18.7904,98.9847
2018-04-10,10,4,0.00,46.4,0,10,2018,18.7904,98.9847
2018-04-10,10,4,0.00,46.9,0,11,2018,18.7904,98.9847
2018-04-10,10,4,0.00,39.6,0,12,2018,18.7904,98.9847
2018-04-10,10,4,0.00,46.6,0,13,2018,18.7904,98.9847
2018-04-10,10,4,0.00,48.8,0,14,2018,18.7904,98.9847
2018-04-10,10,4,0.00,56.7,0,15,2018,18.7904,98.9847
2018-04-10,10,4,0.00,52.1,0,16,2018,18.7904,98.9847
2018-04-10,10,4,0.00,43.3,0,17,2018,18.7904,98.9847
2018-04-10,10,4,0.00,45.9,0,18,2018,18.7904,98.9847
2018-04-10,10,4,0.00,47.2,0,19,2018,18.7904,98.9847
2018-04-10,10,4,0.00,53.6,0,20,2018,18.7904,98.9847
2018-04-10,10,4,0.00,55.7,0,21,2018,18.7904,98.9847
2018-04-10,10,4,0.00,56.9,0,22,2018,18.7904,98.9847
2018-04-10,10,4,0.00,57.2,0,23,2018,18.7904,98.9847
2018-04-11,11,4,0.00,68.5,0,0,2018,18.7904,98.9847
2018-04-11,11,4,0.00,74.1,0,1,2018,18.7904,98.9847
2018-04-11,11,4,0.00,82.8,0,2,2018,18.7904,98.9847
2018-04-11,11,4,0.00,81.7,0,3,2018,18.7904,98.9847
2018-04-11,11,4,0.00,82.6,0,4,2018,18.7904,98.9847
2018-04-11,11,4,0.00,80.8,0,5,2018,18.7904,98.9847
2018-04-11,11,4,0.00,78.0,0,6,2018,18.7904,98.9847
2018-04-11,11,4,0.00,72.2,0,7,2018,18.7904,98.9847
2018-04-11,11,4,0.00,72.5,0,8,2018,18.7904,98.9847
2018-04-11,11,4,0.00,66.4,0,9,2018,18.7904,98.9847
2018-04-11,11,4,0.00,65.6,0,10,2018,18.7904,98.9847
2018-04-11,11,4,0.00,79.2,0,11,2018,18.7904,98.9847
2018-04-11,11,4,0.00,77.9,0,12,2018,18.7904,98.9847
2018-04-11,11,4,0.00,90.7,0,13,2018,18.7904,98.9847
2018-04-11,11,4,0.00,84.1,0,14,2018,18.7904,98.9847
2018-04-11,11,4,0.00,65.9,0,15,2018,18.7904,98.9847
2018-04-11,11,4,0.00,70.7,0,16,2018,18.7904,98.9847
2018-04-11,11,4,0.00,69.8,0,17,2018,18.7904,98.9847
2018-04-11,11,4,0.00,68.1,0,18,2018,18.7904,98.9847
2018-04-11,11,4,0.00,68.5,0,19,2018,18.7904,98.9847
2018-04-11,11,4,0.00,70.2,0,20,2018,18.7904,98.9847
2018-04-11,11,4,0.00,69.6,0,21,2018,18.7904,98.9847
2018-04-11,11,4,0.00,70.6,0,22,2018,18.7904,98.9847
2018-04-11,11,4,0.00,69.6,0,23,2018,18.7904,98.9847
2018-04-12,12,4,0.00,74.9,0,0,2018,18.7904,98.9847
2018-04-12,12,4,0.00,77.9,0,1,2018,18.7904,98.9847
2018-04-12,12,4,0.00,70.1,0,2,2018,18.7904,98.9847
2018-04-12,12,4,0.00,78.9,0,3,2018,18.7904,98.9847
2018-04-12,12,4,0.00,83.1,0,4,2018,18.7904,98.9847
2018-04-12,12,4,0.00,83.4,0,5,2018,18.7904,98.9847
2018-04-12,12,4,0.00,75.4,0,6,2018,18.7904,98.9847
2018-04-12,12,4,0.00,73.3,0,7,2018,18.7904,98.9847
2018-04-12,12,4,0.00,65.0,0,8,2018,18.7904,98.9847
2018-04-12,12,4,0.00,58.2,0,9,2018,18.7904,98.9847
2018-04-12,12,4,0.00,48.8,0,10,2018,18.7904,98.9847
2018-04-12,12,4,0.00,48.8,0,11,2018,18.7904,98.9847
2018-04-12,12,4,0.00,42.3,0,12,2018,18.7904,98.9847
2018-04-12,12,4,0.00,50.0,0,14,2018,18.7904,98.9847
2018-04-12,12,4,0.00,48.8,0,15,2018,18.7904,98.9847
2018-04-12,12,4,0.00,49.7,0,16,2018,18.7904,98.9847
2018-04-12,12,4,0.00,58.8,0,17,2018,18.7904,98.9847
2018-04-12,12,4,0.00,66.6,0,18,2018,18.7904,98.9847
2018-04-12,12,4,0.00,95.6,0,19,2018,18.7904,98.9847
2018-04-12,12,4,0.00,98.6,0,20,2018,18.7904,98.9847
2018-04-12,12,4,0.00,92.5,0,21,2018,18.7904,98.9847
2018-04-12,12,4,0.00,86.0,0,22,2018,18.7904,98.9847
2018-04-12,12,4,0.00,87.4,0,23,2018,18.7904,98.9847
2018-04-13,13,4,0.00,86.2,0,0,2018,18.7904,98.9847
2018-04-13,13,4,0.00,93.5,0,1,2018,18.7904,98.9847
2018-04-13,13,4,0.00,90.4,0,2,2018,18.7904,98.9847
2018-04-13,13,4,0.00,94.9,0,3,2018,18.7904,98.9847
2018-04-13,13,4,0.00,96.7,0,4,2018,18.7904,98.9847
2018-04-13,13,4,0.00,87.7,0,5,2018,18.7904,98.9847
2018-04-13,13,4,0.00,83.3,0,6,2018,18.7904,98.9847
2018-04-13,13,4,0.00,72.4,0,7,2018,18.7904,98.9847
2018-04-13,13,4,0.00,60.9,0,8,2018,18.7904,98.9847
2018-04-13,13,4,0.00,51.4,0,9,2018,18.7904,98.9847
2018-04-13,13,4,0.00,49.2,0,10,2018,18.7904,98.9847
2018-04-13,13,4,0.00,39.7,0,11,2018,18.7904,98.9847
2018-04-13,13,4,0.00,31.5,0,12,2018,18.7904,98.9847
2018-04-13,13,4,0.00,29.5,0,13,2018,18.7904,98.9847
2018-04-13,13,4,0.00,37.0,0,14,2018,18.7904,98.9847
2018-04-13,13,4,0.00,48.0,0,15,2018,18.7904,98.9847
2018-04-13,13,4,0.00,51.1,0,16,2018,18.7904,98.9847
2018-04-13,13,4,0.00,77.1,0,17,2018,18.7904,98.9847
2018-04-13,13,4,0.00,83.9,0,18,2018,18.7904,98.9847
2018-04-13,13,4,0.00,89.2,0,19,2018,18.7904,98.9847
2018-04-13,13,4,0.00,91.0,0,20,2018,18.7904,98.9847
2018-04-13,13,4,0.00,89.0,0,21,2018,18.7904,98.9847
2018-04-13,13,4,0.00,88.9,0,22,2018,18.7904,98.9847
2018-04-13,13,4,0.00,88.2,0,23,2018,18.7904,98.9847
2018-04-14,14,4,0.00,94.7,0,0,2018,18.7904,98.9847
2018-04-14,14,4,0.00,100.8,0,1,2018,18.7904,98.9847
2018-04-14,14,4,0.00,105.3,0,2,2018,18.7904,98.9847
2018-04-14,14,4,0.00,113.9,0,3,2018,18.7904,98.9847
2018-04-14,14,4,0.00,119.1,0,4,2018,18.7904,98.9847
2018-04-14,14,4,0.00,113.5,0,5,2018,18.7904,98.9847
2018-04-14,14,4,0.00,105.3,0,6,2018,18.7904,98.9847
2018-04-14,14,4,0.00,80.8,0,7,2018,18.7904,98.9847
2018-04-14,14,4,0.00,74.2,0,8,2018,18.7904,98.9847
2018-04-14,14,4,0.00,65.4,0,9,2018,18.7904,98.9847
2018-04-14,14,4,0.00,68.2,0,10,2018,18.7904,98.9847
2018-04-14,14,4,0.00,64.0,0,11,2018,18.7904,98.9847
2018-04-14,14,4,0.00,75.7,0,13,2018,18.7904,98.9847
2018-04-14,14,4,0.00,80.3,0,14,2018,18.7904,98.9847
2018-04-14,14,4,0.00,79.4,0,15,2018,18.7904,98.9847
2018-04-14,14,4,0.00,74.4,0,16,2018,18.7904,98.9847
2018-04-14,14,4,0.00,48.6,0,17,2018,18.7904,98.9847
2018-04-14,14,4,0.00,39.1,0,18,2018,18.7904,98.9847
2018-04-14,14,4,0.00,42.1,0,19,2018,18.7904,98.9847
2018-04-14,14,4,0.00,55.8,0,20,2018,18.7904,98.9847
2018-04-14,14,4,0.00,66.0,0,21,2018,18.7904,98.9847
2018-04-14,14,4,0.00,66.1,0,22,2018,18.7904,98.9847
2018-04-14,14,4,0.00,65.4,0,23,2018,18.7904,98.9847
2018-04-15,15,4,0.00,82.7,0,0,2018,18.7904,98.9847
2018-04-15,15,4,0.00,89.6,0,2,2018,18.7904,98.9847
2018-04-15,15,4,0.00,87.6,0,3,2018,18.7904,98.9847
2018-04-15,15,4,0.00,88.8,0,4,2018,18.7904,98.9847
2018-04-15,15,4,0.00,133.5,0,5,2018,18.7904,98.9847
2018-04-15,15,4,0.00,139.3,0,6,2018,18.7904,98.9847
2018-04-15,15,4,0.00,131.7,0,7,2018,18.7904,98.9847
2018-04-15,15,4,0.00,98.0,0,8,2018,18.7904,98.9847
2018-04-15,15,4,0.00,91.8,0,9,2018,18.7904,98.9847
2018-04-15,15,4,0.00,91.0,0,10,2018,18.7904,98.9847
2018-04-15,15,4,0.00,79.8,0,11,2018,18.7904,98.9847
2018-04-15,15,4,0.00,66.9,0,12,2018,18.7904,98.9847
2018-04-15,15,4,0.00,34.6,0,13,2018,18.7904,98.9847
2018-04-15,15,4,0.00,34.6,0,14,2018,18.7904,98.9847
2018-04-15,15,4,0.00,65.6,0,15,2018,18.7904,98.9847
2018-04-15,15,4,0.00,66.6,0,16,2018,18.7904,98.9847
2018-04-15,15,4,0.00,71.6,0,17,2018,18.7904,98.9847
2018-04-15,15,4,0.00,69.0,0,18,2018,18.7904,98.9847
2018-04-15,15,4,0.00,74.2,0,19,2018,18.7904,98.9847
2018-04-15,15,4,0.00,77.9,0,20,2018,18.7904,98.9847
2018-04-15,15,4,0.00,82.8,0,21,2018,18.7904,98.9847
2018-04-15,15,4,0.00,80.2,0,22,2018,18.7904,98.9847
2018-04-15,15,4,0.00,79.7,0,23,2018,18.7904,98.9847
2018-04-16,16,4,0.00,88.0,0,0,2018,18.7904,98.9847
2018-04-16,16,4,0.00,89.0,0,1,2018,18.7904,98.9847
2018-04-16,16,4,0.00,94.3,0,2,2018,18.7904,98.9847
2018-04-16,16,4,0.00,96.0,0,3,2018,18.7904,98.9847
2018-04-16,16,4,0.00,82.1,0,4,2018,18.7904,98.9847
2018-04-16,16,4,0.00,76.2,0,5,2018,18.7904,98.9847
2018-04-16,16,4,0.00,59.7,0,6,2018,18.7904,98.9847
2018-04-16,16,4,0.00,51.4,0,7,2018,18.7904,98.9847
2018-04-16,16,4,0.00,48.3,0,8,2018,18.7904,98.9847
2018-04-16,16,4,0.00,43.8,0,9,2018,18.7904,98.9847
2018-04-16,16,4,0.00,43.5,0,10,2018,18.7904,98.9847
2018-04-16,16,4,0.00,40.5,0,11,2018,18.7904,98.9847
2018-04-16,16,4,0.00,42.0,0,12,2018,18.7904,98.9847
2018-04-16,16,4,0.00,40.5,0,13,2018,18.7904,98.9847
2018-04-16,16,4,0.00,34.1,0,14,2018,18.7904,98.9847
2018-04-16,16,4,0.00,32.7,0,15,2018,18.7904,98.9847
2018-04-16,16,4,0.00,31.6,0,16,2018,18.7904,98.9847
2018-04-16,16,4,0.00,38.0,0,17,2018,18.7904,98.9847
2018-04-16,16,4,0.00,62.0,0,18,2018,18.7904,98.9847
2018-04-16,16,4,0.00,64.6,0,19,2018,18.7904,98.9847
2018-04-16,16,4,0.00,51.0,0,20,2018,18.7904,98.9847
2018-04-16,16,4,0.00,37.1,0,21,2018,18.7904,98.9847
2018-04-16,16,4,0.00,31.2,0,22,2018,18.7904,98.9847
2018-04-16,16,4,0.00,35.8,0,23,2018,18.7904,98.9847
2018-04-17,17,4,0.00,36.8,0,0,2018,18.7904,98.9847
2018-04-17,17,4,0.00,37.2,0,1,2018,18.7904,98.9847
2018-04-17,17,4,0.00,35.9,0,2,2018,18.7904,98.9847
2018-04-17,17,4,0.00,37.7,0,3,2018,18.7904,98.9847
2018-04-17,17,4,0.00,40.4,0,4,2018,18.7904,98.9847
2018-04-17,17,4,0.00,41.0,0,5,2018,18.7904,98.9847
2018-04-17,17,4,0.00,40.2,0,6,2018,18.7904,98.9847
2018-04-17,17,4,0.00,33.0,0,7,2018,18.7904,98.9847
2018-04-17,17,4,0.00,27.2,0,8,2018,18.7904,98.9847
2018-04-17,17,4,0.00,23.6,0,9,2018,18.7904,98.9847
2018-04-17,17,4,0.00,21.4,0,10,2018,18.7904,98.9847
2018-04-17,17,4,0.00,21.1,0,11,2018,18.7904,98.9847
2018-04-17,17,4,0.00,18.1,0,12,2018,18.7904,98.9847
2018-04-17,17,4,0.00,19.7,0,13,2018,18.7904,98.9847
2018-04-17,17,4,0.00,24.0,0,14,2018,18.7904,98.9847
2018-04-17,17,4,0.00,21.8,0,15,2018,18.7904,98.9847
2018-04-17,17,4,0.00,21.7,0,16,2018,18.7904,98.9847
2018-04-17,17,4,0.00,24.3,0,17,2018,18.7904,98.9847
2018-04-17,17,4,0.00,24.8,0,18,2018,18.7904,98.9847
2018-04-17,17,4,0.00,22.3,0,19,2018,18.7904,98.9847
2018-04-17,17,4,0.00,19.8,0,20,2018,18.7904,98.9847
2018-04-17,17,4,0.00,20.2,0,21,2018,18.7904,98.9847
2018-04-17,17,4,0.00,19.7,0,22,2018,18.7904,98.9847
2018-04-17,17,4,0.00,17.8,0,23,2018,18.7904,98.9847
2018-04-18,18,4,0.00,18.7,0,0,2018,18.7904,98.9847
2018-04-18,18,4,0.00,17.7,0,1,2018,18.7904,98.9847
2018-04-18,18,4,0.00,21.0,0,2,2018,18.7904,98.9847
2018-04-18,18,4,0.00,21.3,0,3,2018,18.7904,98.9847
2018-04-18,18,4,0.00,23.8,0,4,2018,18.7904,98.9847
2018-04-18,18,4,0.00,22.7,0,5,2018,18.7904,98.9847
2018-04-18,18,4,0.00,23.7,0,6,2018,18.7904,98.9847
2018-04-18,18,4,0.00,25.0,0,7,2018,18.7904,98.9847
2018-04-18,18,4,0.00,32.1,0,8,2018,18.7904,98.9847
2018-04-18,18,4,0.00,30.9,0,9,2018,18.7904,98.9847
2018-04-18,18,4,0.00,30.4,0,10,2018,18.7904,98.9847
2018-04-18,18,4,0.00,24.6,0,11,2018,18.7904,98.9847
2018-04-18,18,4,0.00,21.0,0,12,2018,18.7904,98.9847
2018-04-18,18,4,0.00,23.3,0,13,2018,18.7904,98.9847
2018-04-18,18,4,0.00,24.6,0,14,2018,18.7904,98.9847
2018-04-18,18,4,0.00,30.3,0,15,2018,18.7904,98.9847
2018-04-18,18,4,0.00,32.6,0,16,2018,18.7904,98.9847
2018-04-18,18,4,0.00,35.2,0,17,2018,18.7904,98.9847
2018-04-18,18,4,0.00,32.1,0,18,2018,18.7904,98.9847
2018-04-18,18,4,0.00,34.4,0,19,2018,18.7904,98.9847
2018-04-18,18,4,0.00,38.9,0,20,2018,18.7904,98.9847
2018-04-18,18,4,0.00,33.0,0,21,2018,18.7904,98.9847
2018-04-18,18,4,0.00,30.3,0,22,2018,18.7904,98.9847
2018-04-18,18,4,0.00,32.8,0,23,2018,18.7904,98.9847
2018-04-19,19,4,0.00,32.7,0,0,2018,18.7904,98.9847
2018-04-19,19,4,0.00,34.2,0,1,2018,18.7904,98.9847
2018-04-19,19,4,0.00,28.6,0,2,2018,18.7904,98.9847
2018-04-19,19,4,0.00,30.4,0,3,2018,18.7904,98.9847
2018-04-19,19,4,0.00,26.8,0,4,2018,18.7904,98.9847
2018-04-19,19,4,0.00,26.0,0,5,2018,18.7904,98.9847
2018-04-19,19,4,0.00,34.7,0,6,2018,18.7904,98.9847
2018-04-19,19,4,0.00,34.0,0,7,2018,18.7904,98.9847
2018-04-19,19,4,0.00,37.2,0,8,2018,18.7904,98.9847
2018-04-19,19,4,0.00,39.5,0,9,2018,18.7904,98.9847
2018-04-19,19,4,0.00,39.4,0,10,2018,18.7904,98.9847
2018-04-19,19,4,0.00,32.0,0,11,2018,18.7904,98.9847
2018-04-19,19,4,0.00,20.7,0,12,2018,18.7904,98.9847
2018-04-19,19,4,0.00,27.5,0,13,2018,18.7904,98.9847
2018-04-19,19,4,0.00,33.8,0,14,2018,18.7904,98.9847
2018-04-19,19,4,0.00,37.6,0,15,2018,18.7904,98.9847
2018-04-19,19,4,0.00,38.8,0,16,2018,18.7904,98.9847
2018-04-19,19,4,0.00,47.6,0,17,2018,18.7904,98.9847
2018-04-19,19,4,0.00,44.5,0,18,2018,18.7904,98.9847
2018-04-19,19,4,0.00,38.5,0,19,2018,18.7904,98.9847
2018-04-19,19,4,0.00,37.0,0,20,2018,18.7904,98.9847
2018-04-19,19,4,0.00,40.7,0,21,2018,18.7904,98.9847
2018-04-19,19,4,0.00,41.9,0,22,2018,18.7904,98.9847
2018-04-19,19,4,0.00,46.4,0,23,2018,18.7904,98.9847
2018-04-20,20,4,0.00,45.0,0,0,2018,18.7904,98.9847
2018-04-20,20,4,0.00,48.1,0,1,2018,18.7904,98.9847
2018-04-20,20,4,0.00,45.2,0,2,2018,18.7904,98.9847
2018-04-20,20,4,0.00,47.8,0,3,2018,18.7904,98.9847
2018-04-20,20,4,0.00,44.5,0,4,2018,18.7904,98.9847
2018-04-20,20,4,0.00,41.3,0,5,2018,18.7904,98.9847
2018-04-20,20,4,0.00,48.2,0,6,2018,18.7904,98.9847
2018-04-20,20,4,0.00,44.6,0,7,2018,18.7904,98.9847
2018-04-20,20,4,0.00,42.5,0,8,2018,18.7904,98.9847
2018-04-20,20,4,0.00,35.9,0,9,2018,18.7904,98.9847
2018-04-20,20,4,0.00,36.1,0,10,2018,18.7904,98.9847
2018-04-20,20,4,0.00,52.5,0,11,2018,18.7904,98.9847
2018-04-20,20,4,0.00,22.6,0,12,2018,18.7904,98.9847
2018-04-20,20,4,0.00,27.7,0,13,2018,18.7904,98.9847
2018-04-20,20,4,0.00,52.3,0,14,2018,18.7904,98.9847
2018-04-20,20,4,0.00,53.1,0,15,2018,18.7904,98.9847
2018-04-20,20,4,0.00,59.2,0,16,2018,18.7904,98.9847
2018-04-20,20,4,0.00,58.9,0,17,2018,18.7904,98.9847
2018-04-20,20,4,0.00,54.4,0,18,2018,18.7904,98.9847
2018-04-20,20,4,0.00,55.7,0,19,2018,18.7904,98.9847
2018-04-20,20,4,0.00,60.2,0,20,2018,18.7904,98.9847
2018-04-20,20,4,0.00,57.4,0,21,2018,18.7904,98.9847
2018-04-20,20,4,0.00,57.3,0,22,2018,18.7904,98.9847
2018-04-20,20,4,0.00,59.4,0,23,2018,18.7904,98.9847
2018-04-21,21,4,0.00,29.2,0,0,2018,18.7904,98.9847
2018-04-21,21,4,0.00,33.4,0,1,2018,18.7904,98.9847
2018-04-21,21,4,0.00,55.3,0,2,2018,18.7904,98.9847
2018-04-21,21,4,0.00,53.7,0,3,2018,18.7904,98.9847
2018-04-21,21,4,0.00,59.9,0,4,2018,18.7904,98.9847
2018-04-21,21,4,0.00,59.7,0,5,2018,18.7904,98.9847
2018-04-21,21,4,0.00,55.2,0,6,2018,18.7904,98.9847
2018-04-21,21,4,0.00,53.9,0,7,2018,18.7904,98.9847
2018-04-21,21,4,0.00,53.9,0,8,2018,18.7904,98.9847
2018-04-21,21,4,0.00,48.6,0,9,2018,18.7904,98.9847
2018-04-21,21,4,0.00,45.6,0,10,2018,18.7904,98.9847
2018-04-21,21,4,0.00,46.2,0,11,2018,18.7904,98.9847
2018-04-21,21,4,0.00,47.0,0,12,2018,18.7904,98.9847
2018-04-21,21,4,0.00,52.7,0,13,2018,18.7904,98.9847
2018-04-21,21,4,0.00,61.9,0,14,2018,18.7904,98.9847
2018-04-21,21,4,0.00,63.8,0,15,2018,18.7904,98.9847
2018-04-21,21,4,0.00,63.9,0,16,2018,18.7904,98.9847
2018-04-21,21,4,0.00,62.3,0,17,2018,18.7904,98.9847
2018-04-21,21,4,0.00,71.5,0,18,2018,18.7904,98.9847
2018-04-21,21,4,0.00,63.2,0,19,2018,18.7904,98.9847
2018-04-21,21,4,0.00,55.6,0,20,2018,18.7904,98.9847
2018-04-21,21,4,0.00,54.5,0,21,2018,18.7904,98.9847
2018-04-21,21,4,0.00,55.2,0,22,2018,18.7904,98.9847
2018-04-21,21,4,0.00,56.1,0,23,2018,18.7904,98.9847
2018-04-22,22,4,0.00,56.1,0,0,2018,18.7904,98.9847
2018-04-22,22,4,0.00,69.5,0,1,2018,18.7904,98.9847
2018-04-22,22,4,0.00,67.2,0,2,2018,18.7904,98.9847
2018-04-22,22,4,0.00,64.3,0,3,2018,18.7904,98.9847
2018-04-22,22,4,0.00,75.1,0,4,2018,18.7904,98.9847
2018-04-22,22,4,0.00,77.9,0,5,2018,18.7904,98.9847
2018-04-22,22,4,0.00,74.5,0,6,2018,18.7904,98.9847
2018-04-22,22,4,0.00,73.2,0,7,2018,18.7904,98.9847
2018-04-22,22,4,0.00,69.3,0,8,2018,18.7904,98.9847
2018-04-22,22,4,0.00,68.5,0,9,2018,18.7904,98.9847
2018-04-22,22,4,0.00,68.4,0,10,2018,18.7904,98.9847
2018-04-22,22,4,0.00,69.5,0,11,2018,18.7904,98.9847
2018-04-22,22,4,0.00,59.4,0,12,2018,18.7904,98.9847
2018-04-22,22,4,0.00,58.0,0,14,2018,18.7904,98.9847
2018-04-22,22,4,0.00,69.4,0,15,2018,18.7904,98.9847
2018-04-22,22,4,0.00,81.6,0,16,2018,18.7904,98.9847
2018-04-22,22,4,0.00,88.5,0,17,2018,18.7904,98.9847
2018-04-22,22,4,0.00,77.8,0,18,2018,18.7904,98.9847
2018-04-22,22,4,0.00,79.4,0,19,2018,18.7904,98.9847
2018-04-22,22,4,0.00,76.9,0,20,2018,18.7904,98.9847
2018-04-22,22,4,0.00,76.9,0,21,2018,18.7904,98.9847
2018-04-22,22,4,0.00,79.4,0,22,2018,18.7904,98.9847
2018-04-22,22,4,0.00,74.1,0,23,2018,18.7904,98.9847
2018-04-23,23,4,0.00,79.1,0,0,2018,18.7904,98.9847
2018-04-23,23,4,0.00,86.1,0,1,2018,18.7904,98.9847
2018-04-23,23,4,0.00,85.7,0,2,2018,18.7904,98.9847
2018-04-23,23,4,0.00,83.4,0,3,2018,18.7904,98.9847
2018-04-23,23,4,0.00,80.2,0,4,2018,18.7904,98.9847
2018-04-23,23,4,0.00,88.6,0,5,2018,18.7904,98.9847
2018-04-23,23,4,0.00,83.8,0,6,2018,18.7904,98.9847
2018-04-23,23,4,0.00,79.3,0,7,2018,18.7904,98.9847
2018-04-23,23,4,0.00,65.6,0,8,2018,18.7904,98.9847
2018-04-23,23,4,0.00,55.9,0,9,2018,18.7904,98.9847
2018-04-23,23,4,0.00,48.5,0,10,2018,18.7904,98.9847
2018-04-23,23,4,0.00,46.9,0,11,2018,18.7904,98.9847
2018-04-23,23,4,0.00,46.5,0,12,2018,18.7904,98.9847
2018-04-23,23,4,0.00,46.3,0,14,2018,18.7904,98.9847
2018-04-23,23,4,0.00,60.3,0,15,2018,18.7904,98.9847
2018-04-23,23,4,0.00,61.5,0,16,2018,18.7904,98.9847
2018-04-23,23,4,0.00,64.0,0,17,2018,18.7904,98.9847
2018-04-23,23,4,0.00,68.1,0,18,2018,18.7904,98.9847
2018-04-23,23,4,0.00,75.4,0,20,2018,18.7904,98.9847
2018-04-23,23,4,0.00,90.9,0,21,2018,18.7904,98.9847
2018-04-23,23,4,0.00,87.3,0,22,2018,18.7904,98.9847
2018-04-23,23,4,0.00,93.6,0,23,2018,18.7904,98.9847
2018-04-24,24,4,0.00,94.4,0,0,2018,18.7904,98.9847
2018-04-24,24,4,0.00,95.1,0,1,2018,18.7904,98.9847
2018-04-24,24,4,0.00,100.3,0,2,2018,18.7904,98.9847
2018-04-24,24,4,0.00,94.2,0,3,2018,18.7904,98.9847
2018-04-24,24,4,0.00,94.4,0,4,2018,18.7904,98.9847
2018-04-24,24,4,0.00,95.3,0,5,2018,18.7904,98.9847
2018-04-24,24,4,0.00,91.0,0,6,2018,18.7904,98.9847
2018-04-24,24,4,0.00,90.5,0,7,2018,18.7904,98.9847
2018-04-24,24,4,0.00,83.2,0,8,2018,18.7904,98.9847
2018-04-24,24,4,0.00,61.9,0,9,2018,18.7904,98.9847
2018-04-24,24,4,0.00,53.4,0,10,2018,18.7904,98.9847
2018-04-24,24,4,0.00,63.2,0,11,2018,18.7904,98.9847
2018-04-24,24,4,0.00,71.1,0,13,2018,18.7904,98.9847
2018-04-24,24,4,0.00,65.8,0,16,2018,18.7904,98.9847
2018-04-24,24,4,0.00,55.0,0,17,2018,18.7904,98.9847
2018-04-24,24,4,0.00,48.9,0,18,2018,18.7904,98.9847
2018-04-24,24,4,0.00,49.1,0,19,2018,18.7904,98.9847
2018-04-24,24,4,0.00,57.9,0,20,2018,18.7904,98.9847
2018-04-24,24,4,0.00,63.9,0,21,2018,18.7904,98.9847
2018-04-24,24,4,0.00,67.6,0,22,2018,18.7904,98.9847
2018-04-24,24,4,0.00,62.5,0,23,2018,18.7904,98.9847
2018-04-25,25,4,0.00,63.6,0,0,2018,18.7904,98.9847
2018-04-25,25,4,0.00,63.1,0,1,2018,18.7904,98.9847
2018-04-25,25,4,0.00,72.2,0,2,2018,18.7904,98.9847
2018-04-25,25,4,0.00,74.3,0,3,2018,18.7904,98.9847
2018-04-25,25,4,0.00,77.7,0,4,2018,18.7904,98.9847
2018-04-25,25,4,0.00,78.7,0,5,2018,18.7904,98.9847
2018-04-25,25,4,0.00,77.7,0,6,2018,18.7904,98.9847
2018-04-25,25,4,0.00,67.2,0,8,2018,18.7904,98.9847
2018-04-25,25,4,0.00,52.4,0,9,2018,18.7904,98.9847
2018-04-25,25,4,0.00,42.8,0,10,2018,18.7904,98.9847
2018-04-25,25,4,0.00,44.3,0,11,2018,18.7904,98.9847
2018-04-25,25,4,0.00,43.2,0,12,2018,18.7904,98.9847
2018-04-25,25,4,0.00,59.2,0,14,2018,18.7904,98.9847
2018-04-25,25,4,0.00,71.3,0,15,2018,18.7904,98.9847
2018-04-25,25,4,0.00,59.6,0,16,2018,18.7904,98.9847
2018-04-25,25,4,0.00,58.0,0,17,2018,18.7904,98.9847
2018-04-25,25,4,0.00,43.6,0,18,2018,18.7904,98.9847
2018-04-25,25,4,0.00,43.0,0,19,2018,18.7904,98.9847
2018-04-25,25,4,0.00,42.3,0,20,2018,18.7904,98.9847
2018-04-25,25,4,0.00,40.7,0,21,2018,18.7904,98.9847
2018-04-25,25,4,0.00,43.1,0,22,2018,18.7904,98.9847
2018-04-25,25,4,0.00,43.1,0,23,2018,18.7904,98.9847
2018-04-26,26,4,0.00,45.2,0,0,2018,18.7904,98.9847
2018-04-26,26,4,0.00,48.3,0,1,2018,18.7904,98.9847
